"surface","x","y","var_x","var_y","cov","n","idx","z","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","matching"
1,25.52,5.5,0.044362669,0.077613802,-0.006448445,50,1,1.22,0,0,0,0,0,1
2,28.09,3.16,0.329217992,0.178556165,-0.009173953,50,23,1.5,0,0,0,0,0,1
0,37.49,3.74,0.278300463,0.436631212,0.195477336,50,7,0,0,0,0,0,0,2
2,38.68,0.26,0.409646715,0.490282959,-0.121340196,50,25,1.5,3,0,0,1.5,0.280229333,2
3,38.75,0,0.392100404,0.278363374,0.08840896,50,14,1.44,0,2,0,1.5,0.499730196,2
3,57.03,0,0.0289,0.0225,0,50,15,1.16,0,0,0,0,0,3
1,57.05,5.5,0.091668371,0.163602812,-0.02980618,50,2,0.02,3,0,5.5,0,0.123765778,3
0,74.95,0.92,0.629409326,0.507639893,-0.417542484,50,9,0,0,0,0,0,0,4
1,75.32,5.5,0.478658783,0.379430089,-0.080778628,50,3,0.92,0,1,5.5,1.5,0.0131623,4
0,75.4,5.01,0.988477755,2.783228694,1.307166252,50,8,0,0,2,5.5,0,0.273145606,5
3,75.66,0,0.452931156,0.268514446,0.123125162,50,16,0.14,4,0,0,0,0.397551537,5
2,76.55,3.12,0.4356,0.3025,0,50,26,1.5,0,0,0,0,0,4
0,89.13,4.86,0.428583682,1.220316567,0.624738589,50,10,0,0,2,5.5,0,0.039942652,6
3,89.69,0,0.04,0.0169,0,50,17,0.07,4,0,0,0,0.02739929,6
1,91.79,5.5,0.036560782,0.029120324,-0.009683504,50,4,0.39,0,0,0,0,0,7
2,98.35,3.65,0.363735372,0.201367777,0.038536136,50,27,1.5,0,0,0,0,0,7
0,105.45,4.72,0.582392757,1.779313167,0.670354226,50,11,0,0,2,5.5,0,0.110730942,8
3,106.01,0,0.211403326,0.110398328,-0.00557779,50,18,0.06,4,0,0,0,0.27260514,8
0,135.58,4.15,0.28269578,0.627308009,0.241971221,50,12,0,0,0,0,0,0,9
3,136.29,0,0.142121068,0.096620349,0.011671123,50,20,0.5,0,0,0,0,0,9
2,142.76,1.84,0.435639145,0.384850848,-0.121042388,50,30,1.5,0,0,0,0,0,10
0,143.1,0.49,0.648863073,1.011925168,-0.511884104,50,13,0,1,0,0,0,0.073478525,10
1,143.3,5.5,0.586029484,0.316188989,-0.134543493,50,5,1.27,0,1,5.5,1.5,0.384570417,10
