"surface","x","y","var_x","var_y","cov","n","idx","z","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","matching"
1,5.91,5.5,0.71059406,0.765110344,0.170209476,50,1,1.44,0,1,5.5,1.5,1.789730847,1
0,6.13,0.45,0.336833183,0.724883547,0.270177761,50,6,0,1,0,0,0,0.119565432,1
3,9.65,0,0.01790088,0.022904654,-0.008583744,50,11,0.68,0,0,0,0,0,1
1,18.35,5.5,2.378378645,1.06076598,1.038762344,50,2,0.06,3,0,5.5,0,1.98152325,2
2,18.51,5.32,1.333440406,0.373305161,-0.31178778,50,14,1.5,0,4,5.5,1.5,1.096025375,2
0,21.05,1.1,1.692574511,0.51627652,0.262651195,50,7,0,0,0,0,0,0,2
2,33.98,3.96,0.373821353,0.286996447,-0.006117765,50,15,1.5,0,0,0,0,0,3
0,34.52,2.01,0.365275301,0.197189242,0.06603799,50,8,0,0,0,0,0,0,3
2,49.1,2.61,0.4356,0.3721,0,50,16,1.5,0,0,0,0,0,4
0,49.42,3.01,0.5184,0.3721,0,50,9,0,0,0,0,0,0,4
1,86.03,5.5,0.528997382,0.757030196,0.239202023,50,3,0.21,3,0,5.5,0,0.970878406,5
2,86.26,5.38,0.4096,0.3481,0,50,17,1.5,0,4,5.5,1.5,0.487187386,5
0,86.52,1.13,0.534165951,0.657472799,0.062621188,50,10,0,0,0,0,0,0,5
