"surface","x","y","var_x","var_y","cov","n","idx","z","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","matching"
1,11.7,5.5,0.141056369,1.073794672,-0.016416117,50,1,0.99,3,1,5.5,1.5,0.041490251,1
0,11.97,0.02,0.545854427,0.072544174,0.020685288,50,11,0,1,0,0,0,0.814265937,1
2,12.09,5.48,0.454201623,0.061501018,0.017162369,50,19,1.5,0,4,5.5,1.5,0.675614936,1
3,13.04,0,0.245440219,0.113020837,0.106361712,50,12,0.74,0,0,0,0,0,2
0,13.16,4.24,0.347523779,0.593905138,0.008885088,50,5,0,0,0,0,0,0,2
1,34.55,5.5,0.202936241,1.28730472,-0.026044849,50,2,0.89,3,1,5.5,1.5,0.054273965,3
2,34.82,4.8,0.850309689,0.702297396,-0.087012744,50,14,1.5,0,4,5.5,1.5,0.096056696,3
0,35.34,0.54,0.622153775,0.511629977,-0.010123668,50,6,0,1,0,0,0,0.15292667,3
2,56.1,4.41,0.7396,0.5041,0,50,15,1.5,0,0,0,0,0,4
0,56.55,0.73,0.562986319,0.461299957,0.002646231,50,7,0,0,0,0,0,0,4
1,91.49,5.5,0.4484233,1.211123665,-0.061542087,50,3,0.72,3,1,5.5,1.5,0.079113115,5
2,91.49,5.2,0.5365709,0.347604576,0,50,16,1.5,0,4,5.5,1.5,0.360269317,5
0,91.75,0.27,0.4356,0.2916,0,50,8,0,1,0,0,0,0.297016992,5
2,110.35,4.47,0.887064965,0.563295517,-0.013956511,50,17,1.5,0,0,0,0,0,6
0,110.68,0.81,0.773540806,0.489818708,0.035317787,50,9,0,0,0,0,0,0,6
1,136.78,5.5,0.29813784,1.650608258,8.28e-17,50,4,0.82,3,1,5.5,1.5,0.08987968,7
2,136.85,5.48,0.892097839,0.353767652,-0.06188859,50,18,1.5,0,4,5.5,1.5,1.345526925,7
0,137.01,0.11,0.5929,0.3025,0,50,10,0,1,0,0,0,0.745930229,7
