"surface","x","y","var_x","var_y","cov","n","idx","z","boundary_axis_idx1","boundary_axis_idx2","yaxis","zaxis","area_over","matching"
2,13.58,4.08,0.5041,0.5476,2.66e-18,50,13,1.5,0,0,0,0,0,1
0,13.76,1.48,0.6241,0.5476,0,50,3,0,0,0,0,0,0,1
3,35.24,0,0.167573507,0.229255952,-0.018202608,50,9,0.89,0,0,0,0,0,2
2,35.39,0.79,0.287869634,0.386669788,-0.173889483,50,14,1.5,0,0,0,0,0,2
2,47.81,3.41,0.525423443,0.420757039,-0.18676404,50,15,1.5,0,0,0,0,0,3
0,48.24,2.83,0.530496747,0.636019637,0.090544575,50,4,0,0,0,0,0,0,3
2,58.35,4.86,0.31823739,0.283350115,0.050140845,50,16,1.5,0,0,0,0,0,4
1,58.64,5.5,0.403177277,1.265439693,0.397780329,50,1,1.21,0,1,5.5,1.5,0.358159222,4
3,58.8,0,0.137945388,0.03648482,0,50,10,1.47,0,2,0,1.5,0.190695229,4
2,78.04,1.77,0.57096042,0.653517287,-0.236502569,50,17,1.5,0,0,0,0,0,5
0,78.27,5.26,0.5329,0.6889,9.55e-18,50,5,0,0,2,5.5,0,0.509286488,5
3,78.52,0,0.339726913,0.36451518,-0.057923253,50,11,0.01,4,0,0,0,0.507683366,5
2,117.34,3.44,0.431594703,0.353154605,-0.103690021,50,18,1.5,0,0,0,0,0,6
0,117.82,2.61,0.49051815,0.567656752,3.14e-05,50,6,0,0,0,0,0,0,6
2,126.87,1.41,0.681030958,0.988861626,-0.219465341,50,19,1.5,0,0,0,0,0,7
0,126.94,5.43,0.392088456,0.505847922,0.003370381,50,7,0,0,2,5.5,0,0.553065135,7
3,127.09,0,0.600417633,0.638593439,-0.003591867,50,12,0.32,4,0,0,0,0.46713067,7
2,136.23,3.59,0.367320248,0.444013928,-0.058683712,50,20,1.5,0,0,0,0,0,8
0,136.63,2.67,0.688036625,0.626188552,-0.001026601,50,8,0,0,0,0,0,0,8
